P5p1,P6p2,P11p4,P14p9,P15p1,P15p3,P16p2,P18p2,P27p4,H2p2,H8p2,H10p1,H13p1,H18pA,H40p4,binaryClass
0.75784594,-0.1336056,0.004875377,0.34784487,-0.06682014,-0.30443397,0.20370993,-0.7737863,0.6318724,0.73911375,-0.83567834,0.5157777,2.3580012,0.4243319,0.19041947,N
-0.8488252,1.7485859,0.70571554,1.0690598,-0.83756673,0.96177596,-0.71398747,-0.67372686,-0.25431746,0.0780427,1.3040513,0.2233579,0.029842347,0.16919677,1.6449385,N
0.28809014,-0.44816405,0.2578243,0.56589043,-1.3589293,1.1205559,-1.016407,0.43949318,1.3706391,-0.49603882,-0.5298504,0.052667856,0.7613924,-0.97123826,0.4853484,N
-1.3730423,-0.33412728,1.7837085,2.8179364,-1.0173092,1.0983088,-0.33799604,-0.64674574,0.0056963563,-0.75688326,-0.355805,0.43912357,-0.44921315,-0.12858558,1.5369747,N
0.20669526,-0.11307177,0.4902671,0.3964474,-0.2501425,-0.40363246,-0.7760364,-1.3239467,-0.733337,0.6830554,-0.56529284,-0.024740085,0.00165914,0.56012475,1.0990889,N
0.79263425,-0.32538342,0.15063477,-0.38324603,0.2628534,-0.4020837,-0.8256341,1.5462668,0.3118801,3.5788465,0.241283,0.49380285,-0.42975375,-0.039156057,1.1212058,N
1.3640516,-0.23843499,-1.6292961,-2.0596254,1.5837268,0.34175357,2.4558134,-0.2936347,-0.85800016,0.58487225,-0.062370926,0.853032,0.432832,4.8850403,-1.855507,P
1.724978,-0.43444628,-2.0849376,-2.4169414,1.4657806,-0.56711996,1.9190884,-1.1132293,-1.6047547,0.38369372,0.038184345,0.007882178,2.296758,2.7739491,-1.5629865,N
0.2450016,1.4222383,-0.74013567,0.36341003,0.124390766,-0.030322522,0.93385684,0.5976923,0.7807024,-0.6379354,1.2273254,0.24329422,0.7304029,-0.22046782,-0.9226178,P
-1.2241671,2.464542,0.6668851,0.87256074,-0.13921031,-0.27079958,0.40995544,-0.71749276,-1.0111406,-0.06306872,2.4306984,-0.3949686,0.5494351,-0.19026724,-0.27653244,N
-1.1000297,0.46391317,1.1272023,1.6420331,-0.35008824,-0.085181415,-0.26178455,-0.55555856,-0.6806478,0.094337374,-0.18768273,-0.32502502,0.13460913,0.4340606,1.5199108,N
0.17051636,-0.16084003,-0.42125696,-1.6920812,0.09211001,-0.9520787,-1.0536722,0.39974615,1.1125534,-0.5198592,-0.7393973,0.21150525,0.36677134,-1.1993669,0.09679654,P
0.11386946,-0.3484087,0.5130375,-0.78051996,1.1417072,-0.2691212,1.2946246,0.27866763,0.46953845,3.5368319,-0.48196056,-3.1684384,3.6932487,2.0712807,-0.28018537,N
-1.7973418,-1.2780514,1.1978923,1.4484802,-1.0668685,-0.7505265,-1.3720977,-0.3847728,0.20923504,0.17924266,-0.24250686,0.14979984,0.48022747,-0.75402546,-0.3096448,P
-0.57665986,0.41880307,0.65921915,-0.0015236735,-0.632774,0.7310184,0.45139992,-0.37842774,-0.59193903,-0.6082722,0.008981854,-0.03209892,1.0132221,-0.5607658,0.10152294,N
0.29595613,-0.7147242,-0.082280576,-1.0255812,0.51069427,-0.13698706,0.94633234,-0.8910352,0.3721549,-0.8917059,-0.41155398,-0.20426723,-1.4172175,-0.9252217,-0.048657373,P
-0.5445348,0.27944413,1.0354145,1.4584601,-1.0240164,-0.15002969,-1.0399238,0.22412151,-0.22362763,-0.59336317,-0.7188483,0.26881742,-0.3193099,0.22408214,1.1346419,N
-0.3615948,-0.32195663,0.44856772,-0.41703588,0.8414437,-0.15285817,1.1801832,-0.00068983436,-0.04293129,-0.60860336,-0.4543892,-0.15952963,-0.8961237,0.7987459,-0.4210912,P
-1.0781584,-0.25145298,1.988052,0.5227056,-0.3611522,-0.0030498207,-0.28555858,-1.0336916,-0.52238405,2.7685134,0.01952225,0.36922008,0.26202834,0.035050336,1.818644,N
-0.1773265,-0.32190773,-0.2795576,0.45787176,0.012813449,0.20338589,0.8769586,-0.46148524,-0.41770136,-1.0792667,0.059444964,-0.039984107,-1.052966,-1.0686039,0.18919817,P
2.0799026,-0.22147326,-1.3198918,-0.13287798,-0.075233206,-0.23990971,-1.1494871,-1.159208,-0.24579304,0.1358785,-0.68118346,0.39034203,-0.8657174,1.1868175,-1.3669405,N
0.7868365,-0.41960606,-1.8100507,-1.3626388,1.2401743,-1.0180278,1.8232073,-0.8225266,-0.46761355,-0.663711,-0.2753536,0.15500121,-1.0405563,-1.3530568,1.1762942,P
0.4282291,-0.5469504,-0.54288405,-0.0126743615,1.1681114,-1.1998582,1.5663772,0.4632702,-0.43593863,-0.93123305,-0.39579445,-0.20524426,-1.8991898,0.19252753,-1.2795625,P
-0.7505109,-0.70294285,-0.7752045,0.028823197,-1.5861428,-0.88269305,-1.7352207,-0.6981271,2.483552,-0.43898582,-0.031658843,-0.74728036,2.2907162,-0.66137016,-1.4553869,P
-0.003934145,-0.49735734,-0.3208868,0.5434235,-0.39216247,-0.036032915,0.16062176,-0.8175344,-0.21435522,-1.195468,-0.18714078,0.41118914,-0.24070823,-0.5629285,-0.11098346,P
0.93770015,-0.68331176,-0.4763506,-0.76107264,0.946143,0.036833435,1.393889,0.9932731,-0.0074874163,1.1525637,-0.6031369,0.41146183,-1.0752777,0.011476634,-0.017477542,P
0.94037575,-0.1558446,-0.19857663,-1.5391316,0.6527778,0.17577502,0.916967,0.7461335,-1.1036527,-0.22106285,-0.3881898,0.010251105,-0.85337496,-0.29465902,-1.311043,N
-0.75579107,-0.3409904,0.29976147,-0.112933785,-0.84550154,-0.37695208,-0.79687124,0.7212088,-1.4587151,-0.09393549,-0.6422002,0.0035770237,0.13247176,-0.15638375,0.6237395,N
-0.05575119,0.19521636,-0.30359572,-0.39630663,-0.5367509,0.16831665,-0.47956,-0.06565077,1.3814089,-0.708868,-1.1015564,-0.64548653,1.0165591,0.14647646,-0.11036278,P
-0.8374245,-0.35210323,1.074689,1.1913188,-0.22876492,-0.012433507,-0.4012708,-0.15540095,-1.5538378,-0.48922086,0.14087188,-0.26183996,0.81297296,-0.36966395,-0.2659986,N
-0.51881564,-0.44557434,-0.60514534,-0.7985057,1.3487606,0.5380664,0.94473827,-0.20644145,-0.62795,0.022502303,-0.40747967,-0.048362434,-0.5842238,-0.8796407,0.62298876,P
0.22616716,-0.7553054,-0.13709712,0.35147333,-0.4250555,-0.9934039,-0.16969742,-0.79673314,-0.2826815,-0.38628244,-0.19687578,0.20712839,0.08421141,-0.19713563,0.29340738,P
0.9660299,0.36686862,-0.78013176,-1.8094807,0.6901794,-0.34007144,0.22481701,0.023626894,0.9073889,-0.60767317,0.57541066,-2.4320118,0.9240762,-0.030394763,-0.5784351,P
-1.0374705,-0.37563917,0.49481332,0.32134944,-0.30159,-0.1150471,-1.0309019,-0.11098937,0.026635796,-0.68838906,-0.71286505,0.35853428,-0.03752646,-1.0153317,0.8037685,P
-3.2480433,-0.7286278,-1.4391582,-1.7025555,2.111476,-0.41842276,3.355863,-0.909271,-0.7928506,7.3162804,-0.4065063,0.6237602,4.915528,-1.3968036,-1.5298339,N
0.0065995455,0.2559429,-0.15595284,-0.21665399,0.5350263,-0.12432088,-0.3799467,0.2203964,-0.019447744,-0.13520989,0.20092624,0.7424642,0.6772216,-0.6210679,-1.2908679,N
-0.7411963,1.4808507,-0.39515108,0.09192874,0.5867604,-0.99537516,1.2711552,0.39599907,-0.6383687,-0.5747259,1.8884152,0.068881154,-0.5131202,2.4530537,0.41282088,N
-1.1645668,-0.30190113,1.603837,1.5869219,-2.136365,0.61869806,-1.5787838,-0.26888865,-0.7854205,0.4273302,-0.0059224665,0.3437741,-0.23927075,-0.4180628,0.77348536,N
-0.2166371,-0.32515943,0.108867675,-0.48090613,-0.15567541,-0.56502235,-1.4825995,0.43626207,0.6002567,4.496553,-0.36976215,0.43714824,1.2878964,-0.042471156,-0.86914146,P
1.6779097,0.21754426,-0.7963803,-0.45065343,-2.8216453,0.06364426,-2.4923651,0.2791521,5.664109,2.3299954,-0.4156698,0.48156726,-0.31496418,-1.2016032,0.15255307,P
-0.028691769,-0.1111971,-0.7283141,-0.91558856,-0.21636751,0.68680775,0.30796355,0.7399986,-0.40415737,-0.46580875,0.09978244,0.7813685,-0.058646083,-0.0637348,-0.85343087,N
-3.7813299,-0.6326693,6.4919753,3.842152,-4.377361,0.25951818,-3.9344382,-1.1232246,-0.71600646,4.950279,-0.8861907,0.0050600767,0.3106323,-1.013032,1.3201554,N
-0.049673676,-0.3290293,-1.6753374,-1.3145914,1.0028313,-0.2633507,0.777435,0.57523465,1.0835128,-0.35582033,-0.4599194,-0.4103364,-1.689966,0.8511551,-0.38882205,P
-0.8375124,0.08474147,0.62127525,0.12490527,0.33345553,0.2546694,-0.81662196,-0.8533278,-0.7836071,-0.34851173,0.112537414,0.4172839,-1.5030187,-0.69350654,-1.1958799,P
0.7278975,-1.0583045,0.05699256,1.9151552,-0.20030913,0.75965124,-0.2248184,0.46753556,-1.1263769,0.27281776,-0.5093485,-0.0429312,0.119035244,-0.71812606,2.389287,N
0.21404809,-0.34369892,0.55550027,2.1391978,-1.1890556,-0.56290364,-0.5726816,11.305279,0.65741026,1.3153088,0.07504028,0.03810084,0.60227156,-1.0516361,-1.9289043,N
-1.61566,-0.0025103688,0.90097606,1.0827383,-0.39074937,0.54316986,-0.9068651,0.92768395,-1.0223473,-0.51776826,-0.7301923,0.45892107,0.27129978,-1.4350971,1.5847712,N
-0.37871444,-0.026239723,0.6688289,-0.15959483,0.2698923,0.32495108,0.25584322,4.197122,-0.43415126,0.53953165,0.20888394,0.0600577,-0.23191786,-0.8989046,0.33613533,N
-0.71886224,0.48093584,-0.26525727,-0.8972248,0.50384265,0.26586005,1.838983,-0.7816112,-1.0174813,-1.145899,-0.3844623,-0.063351035,-1.656749,-0.6145347,0.57170004,P
2.8227463,0.6087965,-1.3278375,-1.3885119,-0.6740763,1.9793806,0.84410405,0.8137204,0.14465167,-0.995867,-0.5574465,-2.094774,0.61651844,0.696578,-0.68981236,P
1.2005991,-0.510434,-0.7082761,-0.80602705,1.4739041,-0.3106779,1.2900144,-0.06165445,-0.124040455,-0.5338031,-0.4433939,0.4279807,-0.8272073,-0.1465827,-0.40079737,N
-0.29793328,0.251872,0.4736706,-0.04771073,-0.109862775,-0.46809092,-0.27635074,-0.45464635,0.26761696,-0.8537289,1.0571315,-0.45618865,1.8243455,-0.50469077,-0.93486017,P
-0.47483355,-0.44455332,0.5777838,0.41572905,-0.002485007,0.49667668,-0.27652597,-0.46199363,0.13250013,-0.25581953,-0.06546962,0.78779566,0.33490464,-0.49366665,0.25941274,P
0.9754492,-1.1021961,3.5321352,2.604014,-2.9839377,1.4761388,-2.2575057,1.8070562,0.13011569,1.785677,-0.5030844,0.45315656,0.29145563,-0.37147212,0.94883925,N
0.20830604,-1.1960217,-0.63073725,-0.42839122,0.43540245,-0.9632604,0.18851572,1.3663149,-1.0011156,-0.11320157,-0.7921748,0.16771968,0.052923754,0.16230133,0.23777908,N
0.6586874,-0.74184036,-0.37787062,-0.40816605,0.99501497,0.39601514,1.825923,-0.57761437,-0.27536538,-0.67150915,-0.42414504,0.50411224,-1.9885199,-0.06507389,0.13245127,P
-1.7707272,-0.70534587,2.0106318,0.8391365,-0.21889433,0.4057491,-0.7353515,-1.1361772,-1.6893699,0.5268092,0.4229558,0.2455026,-0.5784408,-0.7137185,-1.7808974,N
-0.26982215,3.4445164,-1.4732146,-0.2306035,-0.5192431,1.0416379,-0.009133965,-0.7262403,0.60702556,-0.6128114,4.5407662,-0.8570048,1.2194144,-0.098983705,0.13047752,P
-0.67571366,0.36103767,0.40235633,0.7271418,-0.6594894,-0.174797,-0.38799182,-1.2067094,-0.35993218,0.13307081,0.18092704,-0.17012037,-0.45460528,-0.54994464,0.790662,N
-1.2410707,-0.39107835,-0.81072044,1.678966,-0.39498538,0.3358058,-0.42329162,-0.24217743,0.21615103,0.27630445,-0.11378363,0.11369844,0.17013767,0.21969393,0.026582032,N
-0.1312153,-0.0025980473,-0.87269557,-1.2365006,0.94577926,-0.19553839,1.0836301,0.19336641,-0.52194023,0.33819515,0.024826169,0.21007702,0.0931741,-1.048378,-0.34063202,P
-0.3844599,0.07435012,-1.1768367,-0.31855112,-0.38337195,-0.61359894,-1.7859573,0.6486725,1.6591545,-1.0811396,0.84282386,-0.26968443,1.8378986,-0.70225585,-0.04163125,P
-0.043641046,-0.19862828,0.1892873,-1.1743534,1.165698,-0.8314556,0.13772327,0.7274974,0.62893105,2.404201,-0.1449662,-0.23142996,-0.20862713,-0.15782472,-0.28534517,P
-0.04940722,0.5948125,-1.1202818,-0.91011596,-0.7703794,-0.3776064,-0.8956299,-1.1542861,0.7448416,-0.63609666,-0.5168762,0.69772387,-1.015498,-0.44814622,0.098268256,P
1.0093262,-0.5461825,-0.68559515,-0.5466289,0.72627616,0.04243797,0.19079965,-0.01688306,0.57116354,-0.7880106,-0.29287177,-0.71627176,-1.0600886,2.1339076,-0.41074008,P
0.64890933,-0.20732562,0.70450604,-0.5031206,0.31058848,-1.1101986,1.4893515,-0.18360925,-0.9214538,-0.6992833,0.11895868,-0.1068448,-2.1034272,0.7460113,-1.2302759,P
-0.22584279,-0.6273689,-0.15218413,-1.0358567,0.98068714,-0.7800281,2.3459253,-1.0738512,-1.6698873,-0.36873052,0.053224504,0.77768016,-1.8542218,-1.443961,1.7325727,P
0.627087,-0.3120935,0.31315958,-0.66426677,0.61116695,0.8050899,1.5775926,-0.8646566,-0.2592247,-1.2098582,-0.17712028,0.09690237,-0.56345624,-0.18871939,-0.13803738,P
1.0599582,-0.19692343,-0.34971875,-0.29714334,0.17036507,0.6311515,-0.65871626,0.49949926,0.8357908,0.093192264,0.18232967,-0.6365057,1.0381523,-0.6056613,-0.14084587,N
-1.8478317,-0.8073294,1.8853941,1.1557727,-0.7803901,0.40301484,-0.5680919,0.10595222,0.0034481585,-0.7136254,-0.19661626,-0.1383819,0.059892014,-1.1071818,-2.003,N
-0.5548986,-0.36410478,-1.2435635,-0.6465681,0.4460137,-0.53879017,1.2146409,-0.5061684,0.5079447,-0.5254748,-0.5901422,-0.105911195,-0.58795077,0.54051065,-0.78483975,P
-0.27468982,-0.27459985,1.1064941,0.472526,-0.031111151,1.1539485,0.7209914,0.87331235,-0.88783526,-0.12215559,-0.35213262,0.4891345,0.27643892,0.21847695,0.27492058,N
-0.6761034,2.3727946,0.3142904,0.23827222,0.88826984,-0.26019642,-0.2808169,0.38394862,0.009990465,0.86255044,1.8597608,-0.02344118,2.0380745,0.30469704,0.83800036,N
-0.9715936,-0.84724873,0.99844587,0.30527437,0.42042926,-0.6337948,-0.16252792,0.608644,-0.06777884,-0.47755146,-0.06944379,0.02113983,-0.28181717,-0.11576885,-0.91396207,P
-0.07935191,-0.41302806,0.09520149,-0.31229246,0.72375256,0.4329746,0.1027495,-0.7634145,-0.20437783,0.4724768,-0.1364239,0.29473832,-1.1991546,-0.25395942,0.39604202,P
-0.07971299,-0.19288678,-0.45980245,-1.4206345,0.36136973,-0.2287086,0.43977427,0.5953641,0.30434775,-0.7068965,-0.19872774,-0.0049382,-1.3727223,-0.5073036,-0.71288043,P
0.94154656,-0.49434718,-0.38590375,-1.0793109,0.7803277,-0.9946754,1.8085041,-0.23045033,-0.5919902,0.2975774,-0.35409033,-0.8166186,1.1622757,1.7865157,0.3061753,N
0.7283624,0.27877745,-0.27263418,-0.19862467,0.73018503,-1.0133752,-0.22071746,-0.43166375,0.34671265,0.65292853,-0.5495659,-3.536106,1.9622096,-0.06908369,-0.18323095,N
-0.35349154,0.74587595,-0.94702876,-0.062582046,0.6918281,-1.1030114,0.7870499,-0.7888733,-0.27241313,-1.4109297,-0.024029851,-0.06405243,-1.4943864,0.34126133,-0.33792093,P
-0.11379138,-0.6606194,-1.0120404,-0.4719691,0.19240397,-0.44049165,1.2464647,0.44550097,-0.806086,0.11324352,0.1519236,-1.0400198,0.15306506,0.52438015,1.3185579,N
-0.6114938,-0.06899017,0.34153986,0.9295701,0.14230907,-0.9387752,-1.1277168,1.4300652,0.21228449,-0.7535795,-1.0706224,0.3616438,0.88858277,-0.4045471,-1.3542897,P
-0.3076679,-0.47063798,-0.20555195,0.9409831,0.1996475,-0.4924773,-0.71296775,0.008972734,-0.48332763,-0.4842017,0.05047825,0.29086927,-0.3649816,-0.3439793,1.3929551,P
0.0055818856,-0.99163496,-0.36638087,-0.32501084,0.4894141,0.19745186,0.27119073,-0.17522052,0.47993988,-0.760305,-0.6672604,0.4096306,0.25155833,0.26395828,-0.7289202,P
-0.7478737,-0.42274004,-0.4221977,-0.34431824,-2.5957344,5.105496,-0.062157296,-0.36691278,-0.564834,-0.32911274,-0.8569892,0.112326145,-0.5804353,-0.40363604,-0.89582354,N
-0.28186703,0.059838206,-0.25383162,-0.39005634,0.7640933,-0.23682173,-0.07287899,1.0962449,-0.7447987,-0.62859046,-0.2621072,0.35288364,-0.39309567,-0.6741744,0.34406155,N
0.17106155,-0.5427608,-0.10746147,-1.494074,0.62026775,-0.46910718,0.89726925,-1.0095327,-0.8202636,3.0021725,-0.92110133,-0.1175544,1.3451767,-1.2872987,0.9363781,P
0.7113338,0.27991888,-0.5107317,-0.15066501,-0.42792475,0.16647646,-1.168026,1.368231,0.5689766,0.5253497,-0.1770752,-1.8102107,2.0399568,1.2983387,0.18592733,N
-0.85984015,2.1164892,0.35393554,1.220859,-0.22796044,-0.1744142,-0.09011519,-0.06827289,-0.4882653,0.14092931,2.057269,0.2720942,-0.17340168,-0.4180696,1.1266166,N
0.15161698,-0.44500244,-0.3988002,-1.4448781,1.3039384,-0.47145396,1.2414062,-1.0654426,-0.89177555,-0.4318817,0.20400727,0.18652405,-1.0845745,-0.9512149,-1.9239328,N
-0.8715957,0.033197075,1.3215978,0.5521225,-0.5180259,0.2027531,-0.9757022,0.23811902,-0.43431294,-0.38737515,-0.5967654,0.25803706,0.41146147,-0.11141184,0.8217545,N
3.1284008,0.008573085,-0.8683698,-0.6910656,0.93911594,-0.2720797,1.799799,-0.76484233,-0.60636276,0.05737084,-0.08433595,0.64887977,-1.0232017,0.9917037,-2.2152548,N
0.9433402,0.38506356,0.15050283,0.2739681,0.21665949,-0.68807673,0.29170108,0.5580672,0.33051455,-0.18702908,0.074315876,0.35108557,-1.1363423,0.20865813,-0.38481086,P
0.83327633,-0.85221064,-0.8303651,0.056776136,1.0152638,-0.84561443,0.88567764,1.4099637,-0.8711221,-0.28457355,-0.5356063,0.4903497,-0.5519396,0.5446882,2.0497866,N
-0.5444282,0.5155753,0.0027060509,0.3211723,-0.60975254,-0.2323235,-0.77555525,-0.18045351,0.14172481,0.020358205,-0.5655709,-0.1188072,-0.25413924,-0.10765988,0.5327156,P
-0.5623387,-0.23265861,0.12589061,1.605856,-0.536682,-0.008130014,0.718122,-0.69887066,-0.7956643,-0.55313563,0.0216237,0.4643074,-1.2082103,-0.8564991,2.298359,N
-0.24745306,-0.12915517,-0.7414506,0.58489054,0.068439454,-0.13206422,0.16763617,-0.58362436,-0.1790826,-0.97374845,-0.6584375,0.10876889,-0.43920705,-0.27477798,0.54381454,P
-0.6168696,-0.86275434,0.19846518,-0.8882077,0.4128074,-0.5616864,-0.12945984,-0.56772196,-0.5029794,-0.20298126,-0.31000736,0.8584039,0.56818116,-0.8518627,-1.0920165,N
0.72027034,-0.4441865,-1.2585009,-1.0811386,0.16836989,-0.28312248,0.76135814,-0.88003886,0.17122738,0.6197285,-0.022152185,1.2239833,2.4739187,1.959619,-1.3352374,N
-0.25761163,0.09629993,-0.8770608,0.26626384,0.723541,-1.0596626,1.0410146,-1.2434239,-0.6276931,0.16551267,-0.13863489,-0.28419504,0.15098678,0.40252885,-0.45106465,N
-0.43531698,1.3120325,1.1702538,1.0805382,-0.7585084,-0.43400162,-2.026888,0.1846498,-0.017064013,-0.3839837,0.12207416,0.44837013,0.716135,-0.72968507,0.29794022,N
-0.18180555,-0.29115212,2.7061796,0.5737107,-1.5750138,0.21194674,-0.9162353,-0.7592129,0.61381257,0.77222186,-0.15063575,0.2229419,1.30235,-0.9807945,-0.8448935,P
0.38416898,-0.48978055,-0.30799878,-1.5264721,0.21623576,-0.36264807,0.463355,0.2011192,-0.27339897,-0.4822757,-0.45499235,-0.05118692,-0.049214393,-0.8547255,1.8296111,N
-1.2798028,-0.30013418,1.5855789,2.2958887,-1.2690078,0.74851286,-1.4966376,-1.2669914,-0.56754297,0.16796899,-0.37173325,0.15905045,0.8689067,0.39917597,0.9520614,N
0.19826758,-0.5575156,-0.63856816,0.76715994,0.74149257,-0.31111044,0.71966964,0.47477934,0.12197667,0.17760639,0.54344153,0.1669466,-0.20846689,2.5869923,0.5120288,N
0.49042633,1.554275,0.7339609,1.1710469,0.45143172,-0.75508547,-1.0811182,-0.64014614,-0.4364031,-0.20433143,1.881796,-0.010719895,0.32348198,0.5856076,-1.4211195,N
-1.3487269,1.1145515,0.24951427,1.5847082,-0.7841202,0.44646242,0.2760141,-0.03848788,-1.28304,0.41052502,1.2899808,0.8430785,0.13708211,0.61480045,-0.16190948,N
-0.4908406,0.5834287,-0.46378952,0.32282782,0.95787495,-0.43629867,0.66728437,-0.13508698,-0.25422382,-0.22427642,0.018365026,0.13572323,-0.02412182,0.5119474,1.4464734,N
0.04808271,-0.48262534,-0.22580987,-0.2986986,0.21888795,-0.13026783,-0.26993853,0.73281586,0.35671765,-0.45939955,0.4571234,0.15676609,-0.4907769,-0.36414096,-1.1154029,P
0.17723723,-0.66999644,-0.9008925,-1.3159359,0.6518622,-0.36193448,0.13420343,1.3721507,-0.07668349,-0.06210658,-0.19097541,0.38556454,-0.21950178,1.0300515,0.81750566,N
0.2908315,-0.66998863,-0.47320947,-0.92261934,1.4813763,-0.17417447,1.0441569,-0.37348276,-0.6972707,-0.8325095,-0.99857557,0.47859025,-1.0226287,1.1430331,-0.5918177,P
1.1968037,-0.62234765,-1.0906267,-1.5019112,1.3442266,-0.610579,1.2778908,-0.03967586,-0.32606462,-0.23069301,-0.6151723,-5.2785044,1.2044536,4.0972886,0.6119079,P
0.7516004,-0.28533238,-0.96165156,-1.8901896,1.7225997,-0.8017216,2.2301314,-0.63008386,-1.0882432,-0.90703344,-0.19724664,-0.16665374,0.18048614,1.7225016,-0.59018576,P
0.4723518,0.22720626,0.92524636,-0.2383065,-0.21380684,-0.25058937,-0.36296135,-1.1652739,-0.18998244,0.4795203,-0.3750272,0.50882685,-1.0718985,0.90566653,1.6612941,N
0.65080285,0.726659,-0.72872555,-0.5773063,0.3855066,0.44139346,1.2096456,0.70120394,0.12931617,-0.6789638,0.44768605,0.13823792,-0.01399374,-0.19870152,-0.29502845,N
5.0393744,1.4045395,-1.6406809,-2.1505628,-2.3448465,4.9843526,2.6019812,-1.2422311,-0.67850244,-1.1883928,2.07024,-0.4205979,0.28028652,2.0432658,-1.6184187,P
-0.53476053,0.21196106,1.6677899,1.0503185,0.367421,-1.1634518,1.2498525,-0.8496628,-0.44512695,0.41945386,0.16942531,0.68625486,1.1088539,-0.71211064,1.6140232,N
1.0149411,-0.0028902888,0.12995237,-0.6035639,0.23407659,-0.4292426,-0.4031949,0.2286714,0.23765157,0.65648913,-0.9638039,-0.14296675,0.20577013,1.1892474,1.2229197,N
-0.24476984,-0.1553923,0.14670879,0.13045314,-0.3927875,-0.3032311,-0.66719985,-0.10586372,0.8914219,-1.0143967,-0.79960537,-0.12675998,0.026882887,-0.95684993,-0.39014006,P
-0.5060595,-0.23072629,1.1388074,0.09420732,-1.0771683,-0.08832857,-1.2582318,0.3103401,-0.16389936,0.15398201,-0.4269643,0.23435076,-0.26134044,-0.87499726,-0.31147683,P
-0.022853732,-0.28178737,-0.6492487,-0.97412515,0.6772202,-0.80967814,0.74620306,-0.4238804,0.27673224,-0.7553822,0.054997433,0.56701934,-0.91048265,-0.5731681,0.34428233,P
5.2785325,0.021443903,-1.4565281,-0.3118677,-3.8465884,6.957948,0.18660003,-0.8057257,-0.12763906,1.5860031,0.040921956,0.34981856,0.95969516,-0.11976451,-1.9862221,P
-0.96043426,-1.0717254,1.6568916,1.5953219,0.047616035,-1.061683,-0.9176774,-0.8409393,-0.80017453,0.42890385,-0.6163815,-0.20659518,-0.5518154,0.068163335,-1.6991994,N
-0.50631404,0.41576183,1.0156882,2.8874223,0.07626346,-0.6677144,-0.21370006,-0.57975143,-0.39762363,-0.013072491,-0.6108819,0.19379197,-0.40754065,0.48962,2.3936179,N
1.5461993,-0.45939448,-0.25509977,-0.7196989,1.0953574,0.1969929,2.338344,0.46526068,0.19457066,-0.36267805,-0.7279563,-5.4686685,1.5001361,4.1606317,0.8802587,P
0.26099056,-0.3387105,-1.3854096,-0.9954483,0.87450176,-0.7136586,0.492672,0.041490033,-0.017565519,-1.6892822,-0.75388074,-0.07377742,-1.2206593,-0.09040304,-0.7735859,P
0.80142295,-0.225678,-0.2800168,0.4587757,1.0416884,0.5559505,-0.64885956,1.0963784,-0.052026674,-0.3039373,-0.27238762,0.27833775,-0.119301975,0.43479604,1.7496499,N
-0.34425342,-0.27751115,-0.3305267,0.5298131,0.1479521,0.19793367,0.16332372,-0.90565884,0.6093781,-0.40707773,0.036300123,0.169649,-0.5899042,-0.86604214,1.2777295,P
-0.5692985,2.1909513,-0.74372447,-0.4415903,-0.1377734,0.12615965,-0.10662916,-0.82907355,0.4769891,0.30095068,2.3707473,-1.1164773,1.369062,1.2888978,0.68706024,P
-0.8549077,-0.079366714,0.6171035,1.4231584,-0.068605006,0.7944249,1.1255827,1.9149806,-0.7727717,0.1994211,-0.72916067,0.20738342,-0.13477957,-0.86518705,0.45698735,N
